         100     18.9288273        0.156709671    
        1000     19.0697365         1.58004761E-02
       10000     19.0839520         1.58500671E-03
      100000     19.0853844         1.52587891E-04
     1000000     19.0848236         7.13348389E-04
    10000000     19.0981331        -1.25961304E-02
   100000000     15.3302202         3.75531673    
