          10     2.69999981        0.699999809    
         100     2.43000007        0.430000067    
        1000     2.30100012        0.301000118    
       10000     2.28240013        0.282400131    
      100000     2.27718019        0.277180195    
     1000000     2.28092098        0.280920982    
    10000000     2.27841616        0.278416157    
