          10     12.5756063         6.50993061    
         100     19.6324787        0.546941757    
        1000     19.4765167        0.390979767    
       10000     19.1687164         8.31794739E-02
      100000     19.1556854         7.01484680E-02
     1000000     19.0477180         3.78189087E-02
    10000000     18.9972382         8.82987976E-02
