         100     8.07724953         2.44639707    
        1000     10.4923515        0.714165270    
       10000     10.8020792        0.259202808    
      100000     10.9204178         8.05428326E-02
     1000000     10.9330559         2.54497565E-02
    10000000     10.9644947         8.05127714E-03
   100000000     10.8803759         2.53411126E-03
  1000000000     5.20199060         1.07726210E-03
