          10     1.76490939         1.67434001
         100    0.431076050        0.411482334
        1000    0.713891923        0.537996054
       10000     81.9342499         64.4281921
      100000     5.93479824         1.43566966
     1000000     9.24194241        0.942703187
    10000000     10.6038008        0.360569447
   100000000     10.8981895        0.115990683
